image_path,boredom,engagement,confusion,frustration,split
Train\226051\2260510223\2260510223.jpg,0,3,1,0,train
Train\226051\2260510227\2260510227.jpg,1,3,1,1,train
Train\226051\2260510228\2260510228.jpg,1,2,0,0,train
Train\226051\2260510229\2260510229.jpg,0,3,1,0,train
Train\226051\226051023\226051023.jpg,0,3,1,0,train
Train\226051\2260510230\2260510230.jpg,0,3,0,0,train
Train\226051\2260510231\2260510231.jpg,0,3,1,0,train
Train\226051\2260510232\2260510232.jpg,0,3,0,0,train
Train\226051\2260510233\2260510233.jpg,0,3,1,0,train
Train\226051\2260510237\2260510237.jpg,0,3,0,0,train
Train\226051\2260510238\2260510238.jpg,1,3,1,0,train
Train\226051\2260510240\2260510240.jpg,0,3,3,0,train
Train\226051\2260510241\2260510241.jpg,0,3,1,0,train
Train\226051\2260510242\2260510242.jpg,0,3,2,0,train
Train\226051\2260510243\2260510243.jpg,0,3,0,0,train
Train\226051\2260510244\2260510244.jpg,0,3,0,0,train
Train\226051\2260510247\2260510247.jpg,0,3,0,0,train
Train\226051\2260510248\2260510248.jpg,0,3,0,0,train
Train\226051\226051025\226051025.jpg,0,3,1,0,train
Train\226051\2260510250\2260510250.jpg,0,2,0,0,train
Train\226051\2260510252\2260510252.jpg,1,3,2,0,train
Train\226051\2260510253\2260510253.jpg,1,3,2,0,train
Train\226051\2260510254\2260510254.jpg,1,2,1,1,train
Train\226051\2260510257\2260510257.jpg,1,2,1,0,train
Train\226051\2260510258\2260510258.jpg,0,3,0,0,train
Train\226051\2260510259\2260510259.jpg,0,3,0,0,train
Train\226051\226051026\226051026.jpg,0,3,0,0,train
Train\226051\2260510260\2260510260.jpg,0,3,0,0,train
Train\226051\2260510262\2260510262.jpg,0,2,0,0,train
Train\226051\2260510266\2260510266.jpg,1,3,0,0,train
Train\226051\2260510267\2260510267.jpg,0,3,0,1,train
Train\226051\226051027\226051027.jpg,0,3,0,0,train
Train\226051\2260510270\2260510270.jpg,0,3,0,0,train
Train\226051\2260510271\2260510271.jpg,1,2,0,0,train
Train\226051\2260510272\2260510272.jpg,0,3,0,0,train
Train\226051\2260510276\2260510276.jpg,1,2,2,0,train
Train\226051\2260510277\2260510277.jpg,1,2,1,0,train
Train\226051\2260510278\2260510278.jpg,0,3,0,0,train
Train\240846\240846010\240846010.jpg,1,3,1,0,train
Train\240846\240846011\240846011.jpg,0,3,1,0,train
Train\240846\2408460110\2408460110.jpg,1,3,1,0,train
Train\240846\2408460111\2408460111.jpg,1,2,1,1,train
Train\240846\2408460118\2408460118.jpg,2,1,1,1,train
Train\240846\240846012\240846012.jpg,1,2,1,1,train
Train\240846\2408460120\2408460120.jpg,0,2,1,0,train
Train\240846\2408460123\2408460123.jpg,1,3,1,0,train
Train\240846\2408460125\2408460125.jpg,0,3,0,0,train
Train\240846\2408460126\2408460126.jpg,1,2,1,1,train
Train\240846\2408460127\2408460127.jpg,1,2,0,0,train
Train\240846\2408460129\2408460129.jpg,1,2,0,0,train
Train\240846\240846013\240846013.jpg,1,2,0,0,train
Train\240846\2408460130\2408460130.jpg,3,2,1,1,train
Train\240846\2408460131\2408460131.jpg,0,2,0,0,train
Train\240846\2408460132\2408460132.jpg,3,2,0,0,train
Train\240846\2408460133\2408460133.jpg,0,3,1,0,train
Train\240846\2408460134\2408460134.jpg,0,3,0,0,train
Train\240846\2408460135\2408460135.jpg,0,3,0,0,train
Train\240846\2408460137\2408460137.jpg,0,1,0,0,train
Train\240846\2408460139\2408460139.jpg,0,3,2,1,train
Train\240846\2408460143\2408460143.jpg,1,2,1,0,train
Train\240846\2408460145\2408460145.jpg,2,3,0,0,train
Train\240846\2408460146\2408460146.jpg,0,3,1,1,train
Train\240846\2408460148\2408460148.jpg,1,2,1,0,train
Train\240846\2408460149\2408460149.jpg,1,2,2,0,train
Train\240846\240846015\240846015.jpg,0,2,0,0,train
Train\240846\2408460150\2408460150.jpg,1,2,0,1,train
Train\240846\2408460151\2408460151.jpg,1,3,0,0,train
Train\240846\2408460152\2408460152.jpg,0,3,0,0,train
Train\240846\2408460154\2408460154.jpg,0,3,0,0,train
Train\240846\2408460155\2408460155.jpg,1,3,0,0,train
Train\240846\2408460156\2408460156.jpg,1,2,0,0,train
Train\240846\2408460158\2408460158.jpg,1,2,0,0,train
Train\240846\2408460159\2408460159.jpg,1,2,1,0,train
Train\240846\240846016\240846016.jpg,1,2,1,1,train
Train\240846\2408460163\2408460163.jpg,1,2,1,1,train
Train\240846\2408460166\2408460166.jpg,1,2,1,0,train
Train\240846\240846017\240846017.jpg,2,2,1,1,train
Train\240846\240846018\240846018.jpg,1,2,1,0,train
Train\240846\240846019\240846019.jpg,1,2,2,1,train
Train\240846\2408460211\2408460211.jpg,0,2,1,0,train
Train\240846\2408460212\2408460212.jpg,0,3,0,0,train
Train\240846\2408460213\2408460213.jpg,1,3,0,0,train
Train\240846\2408460215\2408460215.jpg,0,3,1,0,train
Train\240846\2408460217\2408460217.jpg,1,2,2,1,train
Train\240846\2408460219\2408460219.jpg,1,2,0,0,train
Train\240846\240846022\240846022.jpg,1,2,1,1,train
Train\240846\2408460220\2408460220.jpg,0,3,0,0,train
Train\240846\2408460221\2408460221.jpg,1,3,1,1,train
Train\240846\2408460222\2408460222.jpg,1,2,0,0,train
Train\240846\2408460223\2408460223.jpg,2,2,1,1,train
Train\240846\2408460225\2408460225.jpg,1,3,0,0,train
Train\240846\2408460226\2408460226.jpg,1,2,0,0,train
Train\240846\2408460227\2408460227.jpg,1,3,1,0,train
Train\240846\2408460229\2408460229.jpg,1,2,1,0,train
Train\240846\240846023\240846023.jpg,0,2,2,0,train
Train\240846\2408460234\2408460234.jpg,1,2,1,1,train
Train\240846\2408460236\2408460236.jpg,1,3,0,0,train
Train\240846\2408460237\2408460237.jpg,0,3,0,0,train
Train\240846\2408460238\2408460238.jpg,1,2,2,1,train
Train\240846\240846024\240846024.jpg,2,2,0,0,train
Train\240846\2408460240\2408460240.jpg,2,2,1,1,train
Train\240846\2408460242\2408460242.jpg,0,3,1,0,train
Train\240846\2408460243\2408460243.jpg,1,3,1,1,train
Train\240846\2408460244\2408460244.jpg,1,2,1,1,train
Train\240846\2408460246\2408460246.jpg,0,3,0,0,train
Train\240846\2408460247\2408460247.jpg,1,3,1,1,train
Train\240846\2408460249\2408460249.jpg,1,3,0,0,train
Train\240846\2408460252\2408460252.jpg,1,3,1,1,train
Train\240846\2408460254\2408460254.jpg,1,2,0,0,train
Train\240846\2408460255\2408460255.jpg,1,3,1,1,train
Train\240846\2408460257\2408460257.jpg,0,3,0,0,train
Train\240846\2408460260\2408460260.jpg,0,3,0,0,train
Train\240846\2408460261\2408460261.jpg,1,3,0,0,train
Train\240846\2408460265\2408460265.jpg,0,3,1,0,train
Train\240846\2408460266\2408460266.jpg,1,3,1,0,train
Train\240846\2408460268\2408460268.jpg,1,3,1,0,train
Train\240846\2408460269\2408460269.jpg,0,2,0,0,train
Train\240846\240846027\240846027.jpg,1,2,1,1,train
Train\240846\2408460271\2408460271.jpg,0,2,1,0,train
Train\240846\2408460272\2408460272.jpg,1,2,1,0,train
Train\240846\2408460274\2408460274.jpg,1,2,1,1,train
Train\240846\2408460276\2408460276.jpg,0,3,1,0,train
Train\240846\2408460277\2408460277.jpg,1,3,0,1,train
Train\240846\2408460278\2408460278.jpg,1,2,0,0,train
Train\240846\240846028\240846028.jpg,1,2,1,0,train
Train\240846\2408460280\2408460280.jpg,0,3,0,0,train
Train\240846\240846029\240846029.jpg,0,2,1,0,train
Train\310062\3100621001\3100621001.jpg,1,3,2,0,train
Train\310062\3100621002\3100621002.jpg,0,3,3,1,train
Train\310062\3100621003\3100621003.jpg,0,3,1,0,train
Train\310062\3100621004\3100621004.jpg,1,2,2,0,train
Train\310062\3100621005\3100621005.jpg,0,3,0,1,train
Train\310062\3100621007\3100621007.jpg,1,3,1,0,train
Train\310062\3100621009\3100621009.jpg,0,2,0,0,train
Train\310062\3100621010\3100621010.jpg,0,3,0,0,train
Train\310062\3100621011\3100621011.jpg,0,3,0,0,train
Train\310062\3100621012\3100621012.jpg,0,2,0,0,train
Train\310062\3100621013\3100621013.jpg,2,3,2,2,train
Train\310062\3100621014\3100621014.jpg,0,3,0,0,train
Train\310062\3100621016\3100621016.jpg,1,3,0,0,train
Train\310062\3100621018\3100621018.jpg,0,2,1,0,train
Train\310062\3100621019\3100621019.jpg,0,2,0,0,train
Train\310062\3100621020\3100621020.jpg,0,2,1,0,train
Train\310062\3100621022\3100621022.jpg,0,2,0,0,train
Train\310062\3100621023\3100621023.jpg,0,3,1,0,train
Train\310062\3100621024\3100621024.jpg,1,3,1,0,train
Train\310062\3100621025\3100621025.jpg,0,2,0,0,train
Train\310062\3100621026\3100621026.jpg,0,3,0,0,train
Train\310062\3100621027\3100621027.jpg,0,3,0,1,train
Train\310062\3100621028\3100621028.jpg,0,3,1,1,train
Train\310062\3100621030\3100621030.jpg,1,2,0,0,train
Train\310062\3100621031\3100621031.jpg,1,3,1,1,train
Train\310062\3100621032\3100621032.jpg,1,2,2,1,train
Train\310062\3100621033\3100621033.jpg,0,3,0,0,train
Train\310062\3100621034\3100621034.jpg,0,2,2,0,train
Train\310062\3100621035\3100621035.jpg,0,2,0,0,train
Train\310062\3100621037\3100621037.jpg,0,1,2,0,train
Train\310062\3100621039\3100621039.jpg,1,3,1,1,train
Train\310062\3100621040\3100621040.jpg,0,3,0,0,train
Train\310062\3100621041\3100621041.jpg,0,3,0,0,train
Train\310062\3100621042\3100621042.jpg,0,2,0,0,train
Train\310062\3100621043\3100621043.jpg,0,3,0,0,train
Train\310062\3100621045\3100621045.jpg,0,3,0,0,train
Train\310062\3100621046\3100621046.jpg,0,3,2,0,train
Train\310062\3100621047\3100621047.jpg,0,3,0,0,train
Train\310062\3100621048\3100621048.jpg,1,3,2,2,train
Train\310062\3100621049\3100621049.jpg,1,3,2,1,train
Train\310062\3100621051\3100621051.jpg,0,2,0,0,train
Train\310062\3100621052\3100621052.jpg,0,2,1,0,train
Train\310062\3100621053\3100621053.jpg,0,3,0,0,train
Train\310062\3100621055\3100621055.jpg,0,3,0,0,train
Train\310062\3100621057\3100621057.jpg,0,3,0,0,train
Train\310062\3100621058\3100621058.jpg,0,3,0,0,train
Train\310062\3100621059\3100621059.jpg,0,3,2,2,train
Train\310062\3100621061\3100621061.jpg,1,2,2,2,train
Train\310062\3100621062\3100621062.jpg,0,2,1,0,train
Train\310062\3100621063\3100621063.jpg,1,3,0,1,train
Train\310062\3100621064\3100621064.jpg,1,3,0,0,train
Train\310062\3100622001\3100622001.jpg,1,2,1,1,train
Train\310062\3100622002\3100622002.jpg,0,3,1,0,train
Train\310062\3100622003\3100622003.jpg,0,3,2,0,train
Train\310062\3100622006\3100622006.jpg,2,2,2,1,train
Train\310062\3100622007\3100622007.jpg,2,3,2,1,train
Train\310062\3100622008\3100622008.jpg,0,3,0,0,train
Train\310062\3100622009\3100622009.jpg,2,2,2,2,train
Train\310062\3100622011\3100622011.jpg,1,3,0,1,train
Train\310062\3100622013\3100622013.jpg,0,3,0,0,train
Train\310062\3100622015\3100622015.jpg,0,3,0,0,train
Train\310062\3100622019\3100622019.jpg,0,2,0,0,train
Train\310062\3100622020\3100622020.jpg,1,2,2,0,train
Train\310062\3100622021\3100622021.jpg,0,2,2,0,train
Train\310062\3100622023\3100622023.jpg,1,3,2,1,train
Train\310062\3100622024\3100622024.jpg,1,2,3,0,train
Train\310062\3100622026\3100622026.jpg,0,2,2,0,train
Train\310062\3100622027\3100622027.jpg,0,2,3,2,train
Train\310062\3100622033\3100622033.jpg,2,2,2,2,train
Train\310062\3100622034\3100622034.jpg,0,3,0,0,train
Train\310062\3100622036\3100622036.jpg,1,3,2,2,train
Train\310062\3100622037\3100622037.jpg,1,2,1,1,train
Train\310062\3100622038\3100622038.jpg,0,3,0,0,train
Train\310062\3100622040\3100622040.jpg,0,3,1,0,train
Train\310062\3100622041\3100622041.jpg,0,3,0,0,train
Train\310062\3100622042\3100622042.jpg,0,3,0,0,train
Train\310062\3100622043\3100622043.jpg,0,3,0,0,train
Train\310062\3100622044\3100622044.jpg,0,2,2,1,train
Train\310062\3100622045\3100622045.jpg,0,3,0,0,train
Train\310062\3100622047\3100622047.jpg,1,3,0,0,train
Train\310062\3100622048\3100622048.jpg,0,3,0,0,train
Train\310062\3100622049\3100622049.jpg,1,2,2,1,train
Train\310062\3100622051\3100622051.jpg,0,3,0,0,train
Train\310062\3100622053\3100622053.jpg,0,2,0,0,train
Train\310062\3100622054\3100622054.jpg,1,3,1,0,train
Train\310062\3100622057\3100622057.jpg,0,2,0,0,train
Train\310063\3100631001\3100631001.jpg,0,3,0,0,train
Train\310063\3100631002\3100631002.jpg,0,3,0,0,train
Train\310063\3100631003\3100631003.jpg,0,2,0,0,train
Train\310063\3100631004\3100631004.jpg,0,3,0,0,train
Train\310063\3100631005\3100631005.jpg,0,2,0,0,train
Train\310063\3100631006\3100631006.jpg,0,3,0,0,train
Train\310063\3100631008\3100631008.jpg,0,3,0,0,train
Train\310063\3100631009\3100631009.jpg,0,3,0,0,train
Train\310063\3100631010\3100631010.jpg,0,3,0,0,train
Train\310063\3100631011\3100631011.jpg,1,3,0,0,train
Train\310063\3100631013\3100631013.jpg,2,2,2,2,train
Train\310063\3100631014\3100631014.jpg,1,2,1,0,train
Train\310063\3100631015\3100631015.jpg,1,2,2,2,train
Train\310063\3100631016\3100631016.jpg,0,3,0,0,train
Train\310063\3100631018\3100631018.jpg,0,2,0,0,train
Train\310063\3100631019\3100631019.jpg,0,3,0,0,train
Train\310063\3100631022\3100631022.jpg,0,2,1,1,train
Train\310063\3100631023\3100631023.jpg,0,2,1,0,train
Train\310063\3100631025\3100631025.jpg,0,3,0,0,train
Train\310063\3100631026\3100631026.jpg,1,3,1,1,train
Train\310063\3100631027\3100631027.jpg,0,2,0,0,train
Train\310063\3100631029\3100631029.jpg,0,3,0,0,train
Train\310063\3100631032\3100631032.jpg,0,3,0,0,train
Train\310063\3100631035\3100631035.jpg,0,3,0,0,train
Train\310063\3100631037\3100631037.jpg,0,3,0,0,train
Train\310063\3100631042\3100631042.jpg,1,2,1,2,train
Train\310063\3100631043\3100631043.jpg,0,3,0,1,train
Train\310063\3100631044\3100631044.jpg,1,3,1,1,train
Train\310063\3100631045\3100631045.jpg,0,3,0,0,train
Train\310063\3100631046\3100631046.jpg,1,3,0,0,train
Train\310063\3100631047\3100631047.jpg,0,3,0,0,train
Train\310063\3100631048\3100631048.jpg,1,2,0,0,train
Train\310063\3100631049\3100631049.jpg,0,2,0,0,train
Train\310063\3100631051\3100631051.jpg,0,3,1,0,train
Train\310063\3100631052\3100631052.jpg,1,3,0,0,train
Train\310063\3100631053\3100631053.jpg,0,2,1,0,train
Train\310063\3100631054\3100631054.jpg,2,3,0,1,train
Train\310063\3100631055\3100631055.jpg,0,2,0,0,train
Train\310063\3100631056\3100631056.jpg,0,3,0,1,train
Train\310063\3100631057\3100631057.jpg,0,2,0,0,train
Train\310063\3100631058\3100631058.jpg,0,3,1,0,train
Train\310063\3100631059\3100631059.jpg,0,3,0,0,train
Train\310063\3100631062\3100631062.jpg,0,3,0,0,train
Train\310063\3100632001\3100632001.jpg,1,2,0,0,train
Train\310063\3100632002\3100632002.jpg,0,3,0,0,train
Train\310063\3100632003\3100632003.jpg,1,2,1,0,train
Train\310063\3100632004\3100632004.jpg,1,3,1,0,train
Train\310063\3100632007\3100632007.jpg,0,3,0,0,train
Train\310063\3100632008\3100632008.jpg,0,2,0,0,train
Train\310063\3100632011\3100632011.jpg,0,2,0,0,train
Train\310063\3100632012\3100632012.jpg,0,2,0,0,train
Train\310063\3100632015\3100632015.jpg,0,3,0,0,train
Train\310063\3100632016\3100632016.jpg,2,2,1,1,train
Train\310063\3100632017\3100632017.jpg,0,3,0,0,train
Train\310063\3100632018\3100632018.jpg,1,2,0,0,train
Train\310063\3100632019\3100632019.jpg,0,3,0,0,train
Train\310063\3100632021\3100632021.jpg,0,2,0,0,train
Train\310063\3100632023\3100632023.jpg,0,3,0,1,train
Train\310063\3100632024\3100632024.jpg,0,3,0,0,train
Train\310063\3100632025\3100632025.jpg,0,3,0,0,train
Train\310063\3100632026\3100632026.jpg,0,2,0,0,train
Train\310063\3100632027\3100632027.jpg,0,3,0,1,train
Train\310063\3100632030\3100632030.jpg,0,2,0,0,train
Train\310063\3100632031\3100632031.jpg,0,3,0,0,train
Train\310063\3100632039\3100632039.jpg,2,2,0,0,train
Train\310063\3100632041\3100632041.jpg,1,3,0,0,train
Train\310063\3100632042\3100632042.jpg,0,3,1,0,train
Train\310063\3100632043\3100632043.jpg,2,3,0,0,train
Train\310063\3100632044\3100632044.jpg,0,3,0,0,train
Train\310063\3100632045\3100632045.jpg,0,2,0,0,train
Train\310064\3100641002\3100641002.jpg,2,2,1,1,train
Train\310064\3100641003\3100641003.jpg,2,1,2,0,train
Train\310064\3100641004\3100641004.jpg,2,1,1,1,train
Train\310064\3100641006\3100641006.jpg,2,1,0,0,train
Train\310064\3100641007\3100641007.jpg,2,2,1,2,train
Train\310064\3100641008\3100641008.jpg,2,2,0,0,train
Train\310064\3100641023\3100641023.jpg,1,1,0,0,train
Train\310064\3100642002\3100642002.jpg,0,3,0,0,train
Train\310064\3100642003\3100642003.jpg,2,2,1,1,train
Train\310064\3100642005\3100642005.jpg,1,2,0,0,train
Train\310064\3100642006\3100642006.jpg,2,2,0,0,train
Train\310064\3100642007\3100642007.jpg,1,1,0,0,train
Train\310064\3100642008\3100642008.jpg,0,3,2,0,train
Train\310064\3100642009\3100642009.jpg,0,3,0,0,train
Train\310064\3100642011\3100642011.jpg,0,3,2,0,train
Train\310064\3100642012\3100642012.jpg,1,2,1,0,train
Train\310064\3100642013\3100642013.jpg,0,3,0,0,train
Train\310064\3100642015\3100642015.jpg,2,2,2,0,train
Train\310064\3100642017\3100642017.jpg,2,1,0,0,train
Train\310064\3100642019\3100642019.jpg,2,3,0,0,train
Train\310064\3100642020\3100642020.jpg,2,3,0,0,train
Train\310064\3100642021\3100642021.jpg,1,2,0,0,train
Train\310064\3100642022\3100642022.jpg,1,2,1,2,train
Train\310064\3100642024\3100642024.jpg,1,3,1,1,train
Train\310064\3100642025\3100642025.jpg,1,2,0,0,train
Train\310064\3100642026\3100642026.jpg,2,2,0,0,train
Train\310064\3100642027\3100642027.jpg,2,2,0,3,train
Train\310064\3100642028\3100642028.jpg,0,2,0,0,train
Train\310064\3100642030\3100642030.jpg,0,2,0,0,train
Train\310064\3100642031\3100642031.jpg,2,2,0,0,train
Train\310064\3100642032\3100642032.jpg,1,2,1,1,train
Train\310064\3100642033\3100642033.jpg,2,3,0,0,train
Train\310064\3100642034\3100642034.jpg,0,2,0,0,train
Train\310064\3100642035\3100642035.jpg,2,2,1,1,train
Train\310064\3100642036\3100642036.jpg,2,1,0,0,train
Train\310064\3100642037\3100642037.jpg,2,2,1,0,train
Train\310064\3100642038\3100642038.jpg,2,2,0,0,train
Train\310064\3100642040\3100642040.jpg,2,2,0,0,train
Train\310064\3100642045\3100642045.jpg,1,2,0,0,train
Train\310064\3100642047\3100642047.jpg,0,3,0,0,train
Train\310064\3100642052\3100642052.jpg,1,2,0,0,train
Train\310064\3100642054\3100642054.jpg,0,3,2,0,train
Train\310064\3100642055\3100642055.jpg,2,1,0,0,train
Train\310064\3100642056\3100642056.jpg,0,3,0,0,train
Train\310064\3100642057\3100642057.jpg,0,2,0,0,train
Train\310064\3100642058\3100642058.jpg,0,2,0,0,train
Train\310064\3100642060\3100642060.jpg,2,2,0,0,train
Train\310064\3100642061\3100642061.jpg,1,2,0,0,train
Train\310064\3100642063\3100642063.jpg,2,2,0,0,train
Train\310064\3100642064\3100642064.jpg,1,2,1,2,train
Train\310064\3100642066\3100642066.jpg,1,3,0,0,train
Train\310064\3100642069\3100642069.jpg,1,2,2,1,train
Train\310064\3100642070\3100642070.jpg,0,2,0,0,train
Train\310066\3100661002\3100661002.jpg,1,2,0,0,train
Train\310066\3100661007\3100661007.jpg,1,3,0,0,train
Train\310066\3100661009\3100661009.jpg,2,2,1,0,train
Train\310066\3100661015\3100661015.jpg,2,2,0,0,train
Train\310066\3100661016\3100661016.jpg,0,3,0,0,train
Train\310066\3100661022\3100661022.jpg,2,2,1,1,train
Train\310066\3100661023\3100661023.jpg,0,2,0,0,train
Train\310066\3100661024\3100661024.jpg,1,2,0,0,train
Train\310066\3100661025\3100661025.jpg,0,2,0,0,train
Train\310066\3100661027\3100661027.jpg,1,2,0,0,train
Train\310066\3100661028\3100661028.jpg,2,2,0,0,train
Train\310066\3100661029\3100661029.jpg,1,3,1,0,train
Train\310066\3100661031\3100661031.jpg,2,2,0,0,train
Train\310066\3100661032\3100661032.jpg,2,3,1,0,train
Train\310066\3100661033\3100661033.jpg,0,2,0,0,train
Train\310066\3100661036\3100661036.jpg,1,2,3,0,train
Train\310066\3100661037\3100661037.jpg,1,2,0,0,train
Train\310066\3100661038\3100661038.jpg,1,2,2,0,train
Train\310066\3100661040\3100661040.jpg,2,2,0,0,train
Train\310066\3100661043\3100661043.jpg,2,2,0,0,train
Train\310066\3100661044\3100661044.jpg,1,2,0,0,train
Train\310066\3100661046\3100661046.jpg,2,3,1,0,train
Train\310066\3100661049\3100661049.jpg,1,2,0,0,train
Train\310066\3100661050\3100661050.jpg,2,2,1,0,train
Train\310066\3100662014\3100662014.jpg,1,3,0,0,train
Train\310066\3100662015\3100662015.jpg,2,3,2,2,train
Train\310066\3100662016\3100662016.jpg,1,2,2,1,train
Train\310066\3100662017\3100662017.jpg,1,2,0,0,train
Train\310066\3100662020\3100662020.jpg,1,3,1,1,train
Train\310066\3100662022\3100662022.jpg,1,2,2,0,train
Train\310066\3100662023\3100662023.jpg,1,2,0,0,train
Train\310066\3100662026\3100662026.jpg,1,3,0,0,train
Train\310066\3100662029\3100662029.jpg,3,2,0,0,train
Train\310066\3100662032\3100662032.jpg,2,2,1,1,train
Train\310066\3100662035\3100662035.jpg,1,2,0,0,train
Train\310066\3100662036\3100662036.jpg,1,2,1,0,train
Train\310066\3100662037\3100662037.jpg,3,1,0,0,train
Train\310066\3100662045\3100662045.jpg,0,3,0,0,train
Train\310066\3100662046\3100662046.jpg,2,2,0,0,train
Train\310066\3100662048\3100662048.jpg,2,3,0,0,train
Train\310066\3100662049\3100662049.jpg,1,3,1,0,train
Train\310066\3100662050\3100662050.jpg,2,2,0,0,train
Train\310066\3100662052\3100662052.jpg,2,3,1,1,train
Train\310066\3100662053\3100662053.jpg,1,2,0,0,train
Train\310066\3100662055\3100662055.jpg,2,2,0,0,train
Train\310068\3100681001\3100681001.jpg,2,2,0,0,train
Train\310068\3100681002\3100681002.jpg,2,2,2,0,train
Train\310068\3100681005\3100681005.jpg,0,3,0,0,train
Train\310068\3100681006\3100681006.jpg,1,3,0,0,train
